region,period,community_id,n_words,top_words_preview,label,lane,origin,inherited_from,fit_check_rationale
british,1510-1530,1,1713,noblesse; benygne; trueth; pride; hatred; merites; petycyon; merytes; felycyte,"Virtue, Nobility & Human Character",Morality: Virtue & Vice,human,,
british,1890-1910,186,74,clois; worces; minis; carpen; ritories; ritory; clat; minates; slaugh,Truncated Word Fragments (-ter Suffix),Structural / Uncertain,inherited,1870-1890#246,Still -ter suffix fragments.
british,1890-1910,90,601,gardant; depwade; hundered; dorothys; birney's; centesimi; eighths; kroner; pesetas,"Currency, Weights & Measures","Trade, Finance & Commerce",inherited,1870-1890#73,"Still currency/measure terms (centesimi, kroner, pesetas, eighths)."
british,1890-1910,199,42,wayman; waymen; landers; falutin; rockton; mettled; flyers; ercall; ness's,Mixed Word Fragments & Place Names,Structural / Uncertain,inherited,1870-1890#216,Still mixed fragments/place names.
british,1890-1910,189,71,substitution; atoned; uncalled; apologising; nonce; bearance; answerable; benefit; accommodation,Obligation & Compensation Vocabulary,Structural / Uncertain,human,1870-1890#275,
british,1890-1910,150,186,pedient; planations; hilarating; pansion; tremities; periencing; tremes; hibiting; isting,Truncated Word Fragments (Prefix-Stripped),Structural / Uncertain,inherited,1870-1890#206,Still truncated word fragments.
british,1890-1910,111,485,ginkle; fredericksburg; harrodsburg; nashville; maiun; montana; snicker's; sharpsburg; lansing,American Place & County Names,Geography & Territory,inherited,1870-1890#24,Still American place names.
british,1890-1910,69,743,bacteriology; ethical; ethics; mineralogy; tenets; religion; topographical; physics; psychology,Academic Disciplines & Subjects,"Books, Learning & Scholarship",inherited,1870-1890#72,Still academic disciplines/subjects.
british,1890-1910,43,1015,pyroxene; scapolite; epidote; schistose; micaceous; siliceous; andalusite; magnetite; leucite,Mineralogy & Geology,"Science, Mathematics & Natural Philosophy",inherited,1870-1890#70,Still mineralogy/geology vocabulary.
british,1890-1910,53,887,firoz; sialkot; shayok; haidarabad; calicut; saharanpur; amritsar; peshawar; rohri,World Geographic Place Names,Geography & Territory,inherited,1870-1890#41,Still world (Indian) place names.
british,1890-1910,97,561,sikandra; gerasa; beisan; pentelic; cyrenaica; telamon; mandla; sarepta; abydos,World Geographic Place Names,Geography & Territory,inherited,1870-1890#71,Still world/ancient place names.
british,1890-1910,159,141,derstood; mistakably; flinchingly; dulating; questionably; derstanding; iuustrious; deniable; earthed,Truncated Word Fragments (Un-der- Prefix Stripped),Structural / Uncertain,inherited,1870-1890#197,"Core retains 'der-' fragments (derstood, derstanding) mixed with complete words."
british,1890-1910,19,1307,tyson; michell; spooner; antrobus; tatham; manby; metcalfe; beveridge; wroughton,English Surnames,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#40,Still English surnames.
british,1890-1910,116,444,jennings's; thudicum; junker's; felkin; giinther; edkins; adern; fischer; koch,German & Mixed European Surnames,"History, Genealogy, Nobility & Kinship",human,1870-1890#126,
british,1890-1910,82,636,neot; legue; brieuc; serf's; goar; clairs; germains; composit; audries,Saints' Names & Churches,"Religion, Theology & the Church",inherited,1870-1890#62,Still saint names.
british,1890-1910,161,135,denomi; exter; tridges; nomi; exemple; culmi; predomi; nally; domi,Truncated Word Fragments,Structural / Uncertain,inherited,1870-1890#255,Still truncated word fragments.
british,1890-1910,8,1630,an'ra; onyway; rinnin; thraw; wi't; gien; wumman; gudewife; wy,Scots Dialect Vocabulary,Structural / Uncertain,inherited,1870-1890#28,Still Scots dialect vocabulary.
british,1890-1910,175,95,meated; petuated; functory; petually; manently; suasions; turbation; vading; suading,Truncated Word Fragments (Per- Prefix Stripped),Structural / Uncertain,inherited,1870-1890#225,Still per- prefix-stripped fragments.
british,1890-1910,160,139,melpattu; bagborough; owram; kulam; ampton; risbridge; kilbride; umberland; harptree,English Place Names,Geography & Territory,inherited,1870-1890#166,Still place names.
british,1890-1910,44,1014,cestor; leuch; tiquity; eyewitness; nually; tiquities; groifdjen; thony; swer,Mixed Fragments & Miscellany,Structural / Uncertain,inherited,1870-1890#74,Still mixed fragments and miscellany.
british,1890-1910,99,546,siffredi; morg; nemea; issa; mord; crispus; recit; lambra; asmund,Literary & Mythological Character Names,"Literature, Drama & Poetic Diction",inherited,1870-1890#150,Still literary/mythological character names.
british,1890-1910,151,182,inveigled; degenerating; cardon; transmuted; instilling; kuban; merging; merges; instilled,Mixed Fragments & Transformation Verbs,Structural / Uncertain,inherited,1870-1890#179,Still transformation verbs and mixed fragments.
british,1890-1910,120,412,lopez; matias; marcos; gallinas; contreras; rafael; luis; canterac; alvarado,Spanish & Portuguese Personal Names,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#204,Still Spanish/Portuguese names.
british,1890-1910,42,1046,hwynt; flynyddoedd; blaid; gwelir; nodi; bymtheg; ymaith; unig; oherwydd,Welsh-Language Text,Structural / Uncertain,inherited,1870-1890#77,Still Welsh-language text.
british,1890-1910,30,1216,abdie; greenlaw; farnell; colgrain; auchterderran; cardoness; arngask; alvah; maryculter,British & Irish Place Names,Geography & Territory,inherited,1870-1890#22,Still British/Scottish place names.
british,1890-1910,106,508,tomatoes; pods; papaya; tapioca; rhubarb; beets; currants; pumpkins; pimento,Domestic & Culinary Items,"Domestic Life, Dress & Household",inherited,1870-1890#30,Still culinary/produce vocabulary.
british,1890-1910,70,741,muhammad; abdul; barkuk; mahmud; wazir; ibrahim; ahmed; ibn; biban,Ottoman & Persian Rulers,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#61,Still rulers and royal titles across Ottoman/Asian domains.
british,1890-1910,115,449,osiris; zeus; ptah; vishnu; siva; demons; shiva; jain; horus,Mythological & Deity Names,"Literature, Drama & Poetic Diction",inherited,1870-1890#95,Still deity/mythological names.
british,1890-1910,183,78,witwatersrand; moonta; leadville; placer; roodepoort; wallaroo; mines; klerksdorp; prospectors,Australian & Colonial Place Names,Geography & Territory,inherited,1870-1890#184,"Still colonial mining place names, broadly consistent with the label's colonial framing even though the specific countries have shifted."
british,1890-1910,80,678,hermana; periodo; estudio; desde; aquella; mundo; aquel; voz; algo,Spanish-Language Text,Structural / Uncertain,inherited,1870-1890#111,Still Spanish-language text.
british,1890-1910,134,308,catarrh; neuralgia; bronchitis; asthma; debility; sciatica; indigestion; typhoid; dysentery,Diseases & Medical Remedies,"Medicine, Body & Health",inherited,1870-1890#134,Still disease vocabulary.
british,1890-1910,148,193,illiam; alk; elcome; ithin; orks; ater; orld; hile; ork,Truncated Word Fragments (W- Prefix Stripped),Structural / Uncertain,inherited,1870-1890#240,Still w- prefix-stripped fragments.
british,1890-1910,95,569,spiriferina; trinucleus; athyris; pholadomya; buccinum; hydrozoa; gasteropods; siwalik; bhynchonella,Latin Botanical Description,Structural / Uncertain,inherited,1870-1890#53,Still Latin scientific taxonomic description.
british,1890-1910,101,540,m'kenzie; m'culloch; crerar; gillan; dolan; fordyce; gemmell; larkin; shirra,Personal & Gentry Names,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#121,Still gentry/personal names.
british,1890-1910,179,81,buren; couver; kerkhoven; diemen; sittart; eyck; velde; dyck; dorn,Dutch & Flemish Surnames,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#221,Still Dutch/Flemish names.
british,1890-1910,65,803,dunque; posto; tutta; tutte; meglio; avevo; aveva; vostra; tumulo,Italian-Language Text,Structural / Uncertain,inherited,1870-1890#55,Still Italian-language text.
british,1890-1910,158,150,predica; intrench; denoue; emolu; instal; deport; mismanage; embodi; tourna,Truncated Word Fragments (-ment Suffix Stripped),Structural / Uncertain,inherited,1870-1890#205,Still -ment suffix-stripped fragments.
british,1890-1910,34,1083,selbst; halten; mehr; gegen; gleich; midj; lauft; aufs; machte,German/Dutch-Language Text,Structural / Uncertain,inherited,1870-1890#26,Still German-language text.
british,1890-1910,137,260,engag; assum; unavail; describ; choos; provok; suppos; secur; oppos,Truncated Verb Stems,Structural / Uncertain,inherited,1870-1890#160,Still truncated verb stems.
british,1890-1910,209,21,paries; predeces; amin; sionable; sors; siveness; sion; sively; brians; sionless,Mixed Fragments & Miscellany,Structural / Uncertain,inherited,1870-1890#269,Still -sion suffix-stripped fragments.
british,1890-1910,13,1441,wootton; handsworth; oundle; binstead; banwell; kingsclere; gatley; hebden; litton,Mixed English Names & Places,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#1,Still English place names.
british,1890-1910,139,245,stager; stagers; tulsa; curmudgeon; fogies; gryf; craighouse; harridan; ooman,Comic Character Types & Nicknames,"Literature, Drama & Poetic Diction",inherited,1870-1890#195,Still comic character types.
british,1890-1910,58,862,cartagena; puerto; fiume; callao; estado; campeche; logrono; bolivia; aguascalientes,Spanish & Latin American Place Names,Geography & Territory,human,1870-1890#33,
british,1890-1910,153,179,bining; pagnie; mercially; posedly; fortless; munal; munes; batants; bustion,Truncated Word Fragments (Com- Prefix Stripped),Structural / Uncertain,inherited,1870-1890#192,Still com- prefix-stripped fragments.
british,1890-1910,76,706,galleria; verrocchio; storia; citta; luca; degli; grazie; vittorio; fuori,Italian-Language Text,Structural / Uncertain,inherited,1870-1890#58,Still Italian-language text.
british,1890-1910,2,1962,fyrst; accomptes; wyth; oure; betele; saide; iijd; xvd; oute,Mixed Multilingual Fragments,Structural / Uncertain,inherited,1870-1890#0,Still mixed archaic multilingual fragments.
british,1890-1910,78,689,giusti; polybius; elegiac; spenserian; sophocles; virgil; petrarch; fordun; schylus,Classical & Literary Authors,"Literature, Drama & Poetic Diction",inherited,1870-1890#86,Still classical/literary authors.
british,1890-1910,91,599,chuan; pien; erh; ch'i; kwang; tung; shih; chu; tzu,Chinese Place-Name Fragments (Wade-Giles),Structural / Uncertain,inherited,1870-1890#67,Still Wade-Giles Chinese romanization fragments.
british,1890-1910,173,99,exul; invi; imi; authori; antiqui; quali; peculiari; interpre; tates,Truncated Word Fragments (-ty Suffix Stripped),Structural / Uncertain,inherited,1870-1890#241,Still -ty suffix-stripped fragments.
british,1890-1910,4,1873,lindell; fargus; o'ragan; laidly; sedgewick; bennidale; torquilin; verstage; sidebottom,Mixed Surnames,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#14,Still surnames.
british,1890-1910,131,347,foirsaid; quha; quhen; toune; johnne; aganis; landis; callit; saidis,Scots Legal Text,Structural / Uncertain,inherited,1870-1890#106,Still Scots legal text.
british,1890-1910,83,634,symon; pygot; arundell; hethe; bulkeley; montacute; prees; misterton; laci,Mixed Fragments & Foreign Names,Structural / Uncertain,inherited,1870-1890#137,"Still medieval English/Norman surnames, consistent with the name-driven framing."
british,1890-1910,36,1071,soie; cisively; murely; claration; scends; flandre; saussure; spatch; termine,French-Language Text,Structural / Uncertain,inherited,1870-1890#79,Still French-related fragments and names.
british,1890-1910,164,124,sentable; sumably; sident; cipitate; ponderance; mier; rogative; cipitated; cedence,Truncated Word Fragments (Pre- Prefix Stripped),Structural / Uncertain,inherited,1870-1890#211,Still pre- prefix-stripped fragments.
british,1890-1910,114,483,fidentially; templative; solidation; trition; fidant; trasts; stituency; suls; vulsions,Truncated Word Fragments (Prefix-Stripped),Structural / Uncertain,inherited,1870-1890#143,Still prefix-stripped fragments.
british,1890-1910,127,360,kirkburton; blakeney; pritchard; wolverton; ravensbourne; haverford; orpington; bewley; wynnstay,English Place Names,Geography & Territory,human,1870-1890#94,
british,1890-1910,157,158,montagne; mancha; favorita; hogue; russe; paz; cherchez; rochefoucauld; vendee,French-Language Text,Structural / Uncertain,inherited,1870-1890#194,Core still shows substantial French vocabulary mixed with some Spanish/Italian intrusions.
british,1890-1910,102,540,shaddock; scabiosa; dioica; repens; liliace; purpurea; loquat; palustre; viridis,Botanical & Zoological Taxonomy,"Science, Mathematics & Natural Philosophy",inherited,1870-1890#48,Still botanical/zoological taxonomy.
british,1890-1910,96,562,adop; dissatisfac; precipita; commemora; stipula; reserva; reconcilia; distrac; prescrip,Truncated Word Fragments (Suffix-Stripped),Structural / Uncertain,inherited,1870-1890#100,Still suffix-stripped fragments.
british,1890-1910,103,520,tulse; alleghany; gudvangen; yablonoi; girnar; bocky; graian; cuillin; sidlaw,Mountain Ranges & Highlands,Geography & Territory,inherited,1870-1890#136,Still mountain range names.
british,1890-1910,29,1220,macbride; redgrave; burchill; stackpoole; bousfield; christison; spong; claggett; rutledge,English Surnames,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#23,Still English surnames.
british,1890-1910,154,174,intru; suppres; persua; apprehen; omis; confu; suspen; condescen; expan,Truncated Word Fragments (-sion Suffix Stripped),Structural / Uncertain,inherited,1870-1890#234,Still -sion suffix-stripped fragments.
british,1890-1910,59,852,mackinlay; tippetts; philbrick; euicombe; foxwell; allenby; donkin; wethered; butterfield,English Surnames,"History, Genealogy, Nobility & Kinship",inherited,1870-1890#7,Still English surnames.
british,1890-1910,124,380,concessione; termino; concessi; quodam; phesied; gressed; valeant; servitio; moting,Truncated Word Fragments (Prefix-Stripped),Structural / Uncertain,inherited,1870-1890#198,Still prefix-stripped fragments.
british,1890-1910,92,581,llandilofawr; bombala; guiidford; stourport; d'evercy; astbury; fitzpaine; bucklow; ditchfield,British Place Names,Geography & Territory,human,1870-1890#88,
british,1890-1910,141,236,saracen's; duncansby; gurnard's; bengore; beachy; serpent's; belmullet; bradda; pig's,Headland Names & Possessive Forms,Geography & Territory,human,1870-1890#158,
british,1890-1910,205,26,conside; enume; incorpo; confede; sepa; prepa; illust; elabo; despe; decla,Truncated Word Fragments (-rate Suffix Stripped),Structural / Uncertain,inherited,1870-1890#247,Still -rate suffix-stripped fragments.
british,1890-1910,31,1153,dombey's; devereux's; meade's; grubb's; dyson's; beaumont's; grainger's; eardley's; treherne's,Possessive Surnames ('s Forms),Structural / Uncertain,inherited,1870-1890#25,Still possessive surnames.
